,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
6299,,Private,216436,Bachelors,,Never-married,Sales,,Black,Female,0,,30,United-States,
6300,,Private,213412,Bachelors,13,Never-married,Tech-support,,,Male,0,,40,United-States,
6301,,,,,,,,Unmarried,White,Female,,0,,,<=50K
6302,,,369825,Bachelors,,Never-married,,,White,Male,4101,,50,,<=50K
6303,56,,199763,,10,Married-civ-spouse,,,,Male,,0,,United-States,<=50K
6304,26,,,,13,,Sales,,,Male,,0,,United-States,<=50K
6305,47,Self-emp-not-inc,,Some-college,10,Divorced,,Not-in-family,,,0,,,United-States,
6306,32,Private,,HS-grad,9,,Exec-managerial,Wife,,Female,,0,,United-States,
6307,34,,,,,,,Unmarried,,,0,,,,<=50K
6308,37,Private,,,,,,,,Male,0,0,,,<=50K
6309,38,Private,173968,HS-grad,,Married-civ-spouse,Craft-repair,,,Male,0,0,,,<=50K
6310,19,Private,,Assoc-voc,,,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,,United-States,
6311,18,,256191,HS-grad,,,,Own-child,Black,,0,0,25,United-States,
6312,,,,,,,,Not-in-family,,,0,,,,
6313,,Private,,,9,,Craft-repair,,,Male,0,,40,United-States,<=50K
6314,28,,,,,,,Own-child,,Male,,0,50,,<=50K
6315,,,,Some-college,,Never-married,Adm-clerical,Own-child,,,0,,,United-States,<=50K
6316,,,,HS-grad,9,Widowed,Handlers-cleaners,,Black,,0,,,United-States,
6317,41,Private,213055,,,Never-married,,Not-in-family,Other,,,,,United-States,
6318,37,Private,,,,,,,White,,0,0,,,<=50K
6319,20,,,,,,Transport-moving,,,,0,0,,,
6320,40,Private,169995,,9,,Craft-repair,Unmarried,White,Male,0,0,40,,
6321,39,,114055,,,Never-married,,,White,,0,0,40,,<=50K
6322,78,,,HS-grad,9,,,Husband,,Male,,,32,United-States,
6323,,,244122,Assoc-voc,,,,Not-in-family,White,Female,,,1,,<=50K
6324,,Private,196571,Bachelors,,,,,White,Male,0,,45,United-States,
6325,66,Private,101607,HS-grad,9,,Machine-op-inspct,Not-in-family,White,Male,,0,,United-States,
6326,52,Private,,HS-grad,9,,Prof-specialty,,,,,323,,United-States,<=50K
6327,59,,,,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,,60,,<=50K
6328,72,Private,,,9,,Priv-house-serv,Unmarried,,,,0,12,,
6329,35,,,,,,,Not-in-family,White,Male,0,,,,<=50K
6330,26,Private,,,,Separated,,Own-child,,Female,,0,,United-States,
6331,23,Private,118693,Bachelors,13,Never-married,,Not-in-family,,,0,0,35,United-States,<=50K
6332,,,297449,Bachelors,,,,,,,0,,40,,
6333,29,Private,,,13,,,,White,,0,0,40,,<=50K
6334,63,Private,,Bachelors,,Never-married,Adm-clerical,Not-in-family,,Male,,,40,,
6335,,Private,156025,HS-grad,,,,Unmarried,White,Female,,0,40,United-States,<=50K
6336,,State-gov,,HS-grad,,,Other-service,,Black,,,,40,,
6337,,Private,,5th-6th,3,Never-married,Adm-clerical,Not-in-family,White,,,0,,Mexico,
6338,43,,,Assoc-voc,,,,,White,,0,,40,,>50K
6339,21,,,,,Never-married,Transport-moving,,White,Male,,,,,
6340,41,Local-gov,,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,,0,40,United-States,
6341,75,,,,13,Married-civ-spouse,,Husband,White,,,,,,
6342,,Private,147755,,10,Married-civ-spouse,,Husband,White,Male,,,,United-States,
6343,52,Self-emp-not-inc,,,9,Married-civ-spouse,,,White,Male,0,,70,United-States,
6344,28,Private,,,,Married-civ-spouse,Prof-specialty,,White,Male,99999,,,United-States,>50K
6345,,Private,,,,,,Wife,White,,0,0,,,
6346,30,State-gov,70617,Masters,14,,,Husband,Asian-Pac-Islander,Male,,,10,China,
6347,,Private,154950,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,,,0,,United-States,>50K
6348,,Private,,Assoc-acdm,,,Exec-managerial,Not-in-family,,Male,,,,,
6349,27,,271714,Some-college,10,,,,,Female,,0,,United-States,
6350,26,,247025,,9,,Protective-serv,Unmarried,White,,0,0,,United-States,<=50K
6351,,,107417,,9,,Other-service,,White,Male,0,,37,United-States,
6352,26,Private,,12th,8,Never-married,,Own-child,,,,,40,,<=50K
6353,25,,430084,Some-college,10,,Transport-moving,,Black,Male,,0,40,United-States,<=50K
6354,,,62737,,11,,Tech-support,Husband,White,Male,,,40,,<=50K
6355,,,381931,,,,Farming-fishing,,,,,,,United-States,
6356,49,,105431,HS-grad,9,Divorced,Other-service,,,Female,0,0,40,,
6357,21,Private,,Some-college,10,Never-married,,,White,Male,0,,,United-States,
6358,,Private,66297,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,,,40,,
6359,,,107744,,10,,,Husband,White,Male,0,,,,<=50K
6360,,,,,14,Married-civ-spouse,,Husband,White,Male,,,50,United-States,
6361,19,,,Some-college,,,Other-service,,White,Female,,0,,,<=50K
6362,,,,,9,Never-married,,,White,,,0,22,United-States,<=50K
6363,37,,,,,,Exec-managerial,,White,Male,0,,,,<=50K
6364,49,,,,13,Never-married,,,White,Female,,0,40,,<=50K
6365,33,Local-gov,,Assoc-voc,11,Married-civ-spouse,,,,Male,0,0,,,
6366,27,,,Some-college,10,Married-civ-spouse,Sales,,,Male,0,,40,,
6367,,Local-gov,,,10,Divorced,Adm-clerical,Unmarried,,,,,,United-States,<=50K
6368,,,189148,,10,Never-married,Transport-moving,Own-child,White,Male,0,,40,United-States,
6369,44,,103111,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,,,,0,60,,
6370,48,,,Bachelors,13,Separated,Craft-repair,Not-in-family,White,,0,0,50,United-States,<=50K
6371,29,Private,,,9,,Other-service,,,Male,0,,38,United-States,<=50K
6372,,,,,12,Never-married,Other-service,Own-child,White,,,,9,United-States,<=50K
6373,18,Private,,,8,Never-married,Other-service,,,,0,,32,United-States,
6374,18,Private,,,,,Sales,,,Female,,0,,,
6375,,,,,,,Craft-repair,,,Male,0,,40,United-States,
6376,32,Private,340917,HS-grad,9,Never-married,Handlers-cleaners,,,,,,,,<=50K
6377,,Private,,10th,6,Divorced,,Not-in-family,,Female,,,,,<=50K
6378,,Private,,HS-grad,9,,Prof-specialty,Not-in-family,White,,,0,6,United-States,
6379,34,Private,,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,,,,40,,<=50K
6380,46,,159869,,13,,,,,,0,0,,,
6381,50,,57758,Assoc-voc,,,,,,,,0,,,>50K
6382,23,,193090,Some-college,10,Never-married,,Not-in-family,,Female,3674,0,,United-States,
6383,64,,151364,,10,Never-married,,,,,0,0,,,
6384,28,Local-gov,,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,,,0,1980,,,<=50K
6385,,,102828,Assoc-voc,,,Handlers-cleaners,Husband,White,Male,,0,40,,
6386,20,,,Some-college,10,,,,,Female,,,,,<=50K
6387,,,154246,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,,,55,United-States,
6388,,,,HS-grad,,Never-married,Handlers-cleaners,,White,Male,,0,,United-States,
6389,49,,,Bachelors,,,Other-service,,,,,0,40,,
6390,77,,192230,Some-college,,,,,White,Male,,0,40,,
6391,,,,,9,Never-married,Other-service,Own-child,White,Female,0,,35,United-States,<=50K
6392,27,,330132,Bachelors,,,Tech-support,,,,,,,United-States,
6393,22,,,Some-college,,,,,White,Female,0,,,United-States,<=50K
6394,35,Local-gov,258037,,9,Married-civ-spouse,Craft-repair,Husband,,Male,0,0,,Cuba,
6395,,,349066,,,,,,,Male,0,0,40,United-States,<=50K
6396,,,191188,HS-grad,9,Married-civ-spouse,,,,Male,0,,,United-States,<=50K
6397,,,146497,Some-college,,,Exec-managerial,,White,Female,,,,,
6398,19,Private,240468,Some-college,10,,,,White,,,,40,,<=50K
6399,,,175120,,,Divorced,,Not-in-family,White,Male,,,40,,<=50K
6400,,,159247,,,,Prof-specialty,Husband,White,,0,,40,United-States,
6401,,,,,,,Farming-fishing,,White,,,0,,,
6402,42,,213464,,,,Craft-repair,Husband,White,Male,0,,40,,<=50K
6403,,Private,211968,Assoc-voc,11,Never-married,Other-service,,,,,,20,,<=50K
6404,43,,,,14,Married-civ-spouse,Prof-specialty,,,,,,40,United-States,>50K
6405,69,Private,512992,,7,Married-civ-spouse,Prof-specialty,Husband,,,,,45,United-States,
6406,,,109133,HS-grad,9,,,Husband,White,Male,,,,Portugal,<=50K
6407,,,,Some-college,,,Craft-repair,,White,Male,0,0,40,,
6408,32,,,,,Divorced,Sales,Own-child,White,Male,0,,,,
6409,43,Federal-gov,,Bachelors,13,,Exec-managerial,,White,Male,,0,40,United-States,>50K
6410,49,,122066,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,,,,,30,,
6411,35,Private,,,9,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,United-States,<=50K
6412,19,,,Some-college,,,,,White,,,0,10,United-States,
6413,35,Local-gov,,,,,Craft-repair,Husband,White,,0,,,United-States,>50K
6414,45,Private,377757,9th,5,Married-civ-spouse,Transport-moving,,,,,0,,United-States,
6415,,Private,,HS-grad,,Never-married,,,White,,0,1590,48,,<=50K
6416,45,Private,102147,,,,Craft-repair,,,Male,,0,40,United-States,<=50K
6417,,Private,,Bachelors,13,Married-civ-spouse,Prof-specialty,,,Male,0,,50,United-States,
6418,,Federal-gov,,,,,Exec-managerial,,,,,0,,United-States,<=50K
6419,,,,Prof-school,15,Separated,,Unmarried,White,Female,,0,40,United-States,
6420,,Private,,,9,Never-married,,Not-in-family,,Male,0,0,40,,<=50K
6421,21,Private,,,10,Never-married,Sales,Own-child,Black,Male,,,,,<=50K
6422,22,Private,,HS-grad,9,,,,,,0,,40,,
6423,,Private,143482,,9,,Other-service,,White,,,0,,,<=50K
6424,,,,Assoc-acdm,12,,,Husband,White,,,,80,,>50K
6425,38,,,,10,,,,White,,5721,,44,United-States,<=50K
6426,,,270517,HS-grad,9,,Other-service,Own-child,White,,0,,,Mexico,<=50K
6427,,,105693,Bachelors,,,,Not-in-family,,,0,0,,United-States,
6428,,,,,,Divorced,Tech-support,Not-in-family,White,,,0,,United-States,
6429,,,164574,,9,Never-married,,Own-child,,,0,,30,,
6430,37,Private,,,9,,,,,,,,,United-States,<=50K
6431,40,Local-gov,,,9,Never-married,Other-service,,,,,0,,,<=50K
6432,28,Private,215955,Bachelors,13,,,Husband,,,,,,,>50K
6433,,Private,,,,,Exec-managerial,Unmarried,,,,,40,United-States,
6434,,Private,137895,HS-grad,9,,,,,Male,,,45,,<=50K
6435,,,,,,Never-married,,,White,Male,,,40,,
6436,31,Self-emp-not-inc,175856,,9,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,
6437,43,,214242,,10,,,,,Male,,0,40,United-States,>50K
6438,30,Self-emp-inc,124420,HS-grad,,Divorced,,,White,,,,40,,
6439,22,,246386,,,Never-married,,Unmarried,Black,Female,0,0,40,,
6440,,,142751,,6,Never-married,Handlers-cleaners,,,Male,0,0,40,,
6441,59,Local-gov,283635,,14,,,,White,,0,0,40,,<=50K
6442,,Self-emp-not-inc,322931,7th-8th,,Married-civ-spouse,,Husband,,,0,1902,40,,
6443,49,Private,,HS-grad,,,Craft-repair,,,,0,,,,
6444,,,,11th,7,,,Own-child,,,,0,30,United-States,<=50K
6445,48,,141944,,,Married-civ-spouse,Machine-op-inspct,Husband,White,,,0,,United-States,
6446,,Private,,,15,,Sales,Husband,White,Male,,0,60,United-States,>50K
6447,,Private,,10th,,Never-married,,,White,Female,0,,,,<=50K
6448,23,,,Bachelors,,Never-married,Sales,Not-in-family,,,,,,,<=50K
6449,33,Federal-gov,,Prof-school,15,,Prof-specialty,,White,,,,65,United-States,
6450,,Private,,Bachelors,,Married-civ-spouse,Exec-managerial,,,Male,,,43,,<=50K
6451,32,,,,,,Prof-specialty,Husband,White,,,2002,42,United-States,
6452,39,Private,84954,,10,Married-civ-spouse,Sales,,White,Male,,0,,United-States,<=50K
6453,21,Private,,,,Never-married,Sales,Own-child,,,0,,20,United-States,<=50K
6454,23,,,Bachelors,,Never-married,Prof-specialty,,White,,,0,21,,
6455,32,,,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,,,United-States,<=50K
6456,,,218649,HS-grad,9,,Handlers-cleaners,,,,,,,United-States,<=50K
6457,,,,,10,Never-married,Prof-specialty,Not-in-family,,Male,0,0,,,
6458,,,,Masters,14,Divorced,,,White,Female,,,40,United-States,
6459,,Self-emp-not-inc,,HS-grad,9,Married-civ-spouse,Craft-repair,,White,,,1485,50,United-States,
6460,,Private,,11th,7,,Craft-repair,Own-child,Asian-Pac-Islander,,,,,,
6461,,Private,,10th,6,Married-civ-spouse,Transport-moving,Husband,,Male,,,80,,>50K
6462,65,,111916,,9,Married-civ-spouse,,Husband,White,Male,,,40,,<=50K
6463,,,,,,Never-married,,,,Male,0,,,,
6464,30,,,,9,,Craft-repair,,White,,,,,,<=50K
6465,,Private,200192,,,Divorced,,Not-in-family,,,,0,,,<=50K
6466,,,33551,Bachelors,13,Married-civ-spouse,,,,Male,,0,38,,<=50K
6467,44,,,,9,Married-civ-spouse,Sales,,White,,0,,,,
6468,,,116632,,,,,Husband,,Male,,,,United-States,
6469,42,,175133,Some-college,,Never-married,,Unmarried,,,0,0,,United-States,
6470,34,Self-emp-not-inc,,11th,7,Married-civ-spouse,Machine-op-inspct,,,,,,40,,<=50K
6471,32,Private,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,0,0,,United-States,>50K
6472,,Private,73679,,,Never-married,,,,,0,,40,,
6473,44,Private,,Bachelors,13,,,Unmarried,White,Female,0,0,,United-States,
6474,42,,183479,Assoc-voc,11,,Sales,,White,Male,,,,,>50K
6475,,Private,,,,,,Not-in-family,White,Male,0,0,99,,
6476,,,385959,,,Never-married,,Own-child,,Male,0,,50,,
6477,33,,,HS-grad,,,,Husband,,Male,0,,40,United-States,<=50K
6478,37,,129263,Some-college,10,Divorced,Exec-managerial,,,Female,,0,60,,
6479,35,State-gov,35626,,10,Divorced,,Unmarried,,Female,0,0,,United-States,
6480,46,,220269,,,,,,White,Male,,0,,United-States,
6481,29,Self-emp-not-inc,169544,HS-grad,9,Married-civ-spouse,,,White,,5178,0,40,,
6482,27,Private,81540,HS-grad,,Married-civ-spouse,Craft-repair,,,Male,0,,40,United-States,>50K
6483,,,,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,,,,,44,United-States,<=50K
6484,33,State-gov,,Masters,14,Never-married,,Not-in-family,,Male,0,,,United-States,<=50K
6485,,,192237,10th,,,Sales,Unmarried,White,,,0,40,,<=50K
6486,28,,168524,Assoc-voc,11,Married-civ-spouse,,Own-child,White,Female,,,,,<=50K
6487,,Self-emp-not-inc,113324,,,,,,,,,0,70,United-States,>50K
6488,22,,,Some-college,,Never-married,Transport-moving,,,,,,40,United-States,<=50K
6489,27,,199903,,13,Never-married,,,,,0,0,,,
6490,25,,431861,,9,Married-civ-spouse,,,,,0,0,,,<=50K
6491,,Private,105938,,,,,Own-child,,Female,,,20,,
6492,28,Private,274679,Masters,14,Never-married,Prof-specialty,Not-in-family,,Male,0,,,,<=50K
6493,,Private,206125,,10,,Craft-repair,,,,0,0,,,
6494,,Local-gov,221740,Bachelors,,Married-civ-spouse,,Wife,,,0,0,30,,>50K
6495,58,Private,,HS-grad,,,Adm-clerical,Not-in-family,,Female,,0,37,United-States,<=50K
6496,,Private,,HS-grad,9,,,,,,0,,,United-States,<=50K
6497,59,,,10th,6,,,Husband,,,,0,40,United-States,>50K
6498,58,,,Bachelors,,Divorced,Craft-repair,Own-child,,Female,0,0,,United-States,<=50K
6499,38,Private,354739,,11,Married-civ-spouse,,Husband,,Male,,0,36,,
6500,34,Private,,,10,,Craft-repair,,White,Male,,,40,,<=50K
6501,,,,,,,Craft-repair,Husband,White,Male,0,0,,United-States,
6502,,,149049,HS-grad,,,,,,,0,0,,,<=50K
6503,45,,226246,,,,,Not-in-family,White,Male,0,0,50,,
6504,,,29020,Prof-school,,,,Husband,White,Male,10605,0,,United-States,>50K
6505,,Private,,,9,Never-married,Other-service,,,,0,0,40,,
6506,33,Private,,Masters,,,Prof-specialty,Husband,White,,,,,,>50K
6507,38,Self-emp-not-inc,217054,Some-college,,,,Not-in-family,White,,,,40,United-States,<=50K
6508,,,,Masters,,,,,White,Male,0,,,,
6509,48,Local-gov,238959,,,,Exec-managerial,Unmarried,,,,0,40,,>50K
6510,,Local-gov,292962,,,Never-married,Craft-repair,Other-relative,,Female,,,40,,<=50K
6511,,Private,235924,,,,Exec-managerial,Own-child,White,Female,,0,,United-States,
6512,,Private,102610,Some-college,,,Other-service,,White,,0,,,United-States,
6513,,Private,323069,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
6514,,Private,,Bachelors,,Never-married,,Not-in-family,,,,,,United-States,
6515,,Local-gov,233993,Bachelors,,,,Own-child,,Female,,,15,United-States,
6516,,,,Some-college,,Never-married,Sales,,,,0,0,25,,
6517,52,Self-emp-inc,,,,Married-civ-spouse,Prof-specialty,Husband,,Male,99999,0,,United-States,
6518,67,,127543,,6,Married-civ-spouse,,Husband,,Male,,0,80,United-States,
6519,40,,187164,,9,Married-civ-spouse,,,,Male,0,1672,45,United-States,<=50K
6520,55,Private,,Assoc-voc,,,Prof-specialty,Wife,,Female,0,,,,<=50K
6521,29,Private,,,9,Divorced,,,White,Female,0,,,,<=50K
6522,,Private,135480,HS-grad,9,Married-civ-spouse,Sales,,White,,0,,,,
6523,22,,204160,,,Divorced,,,White,,,0,,,
6524,,Self-emp-not-inc,,Bachelors,,,Exec-managerial,Other-relative,,Male,,0,50,,<=50K
6525,,,,Doctorate,16,,,Husband,,,,,,,
6526,26,Private,,Bachelors,,Married-civ-spouse,,,,Male,,0,,,>50K
6527,18,Private,,,8,Never-married,,,White,,0,0,27,,<=50K
6528,,,214227,Assoc-voc,11,Divorced,Adm-clerical,,,Female,0,0,30,,<=50K
6529,41,Private,,,9,,,,,,,0,,United-States,<=50K
6530,56,State-gov,671292,,,Married-civ-spouse,,,White,,0,,38,,
6531,26,,141824,Some-college,10,,Exec-managerial,Not-in-family,,,,,,United-States,<=50K
6532,22,,,,,,Other-service,,,Male,3325,,,,
6533,,,179953,Masters,14,Never-married,,,,Female,2597,,,United-States,
6534,,Private,137952,,10,Married-civ-spouse,,,Other,Male,0,,40,Puerto-Rico,
6535,,Private,,,,Married-civ-spouse,,Husband,White,Male,2829,0,,United-States,
6536,,State-gov,192779,Assoc-acdm,,,,Unmarried,,Male,0,2258,,,
6537,,,169955,,,Married-civ-spouse,,,,,,0,36,,
6538,,,48087,HS-grad,9,,Farming-fishing,Not-in-family,,Male,0,0,60,,
6539,,,132601,,,,,Husband,White,,,,50,,>50K
6540,41,,,,13,Married-civ-spouse,,Husband,White,,7688,0,45,United-States,>50K
6541,37,,210452,Masters,14,,,Husband,,Male,,0,38,United-States,
6542,51,Federal-gov,45487,,,Married-civ-spouse,Transport-moving,,White,Male,,,80,United-States,
6543,47,,,Some-college,,Married-civ-spouse,Exec-managerial,Wife,,Female,0,0,,United-States,>50K
6544,40,,,,9,Married-civ-spouse,Adm-clerical,,White,,,0,40,United-States,<=50K
6545,23,,,,10,,,Unmarried,,Female,0,0,20,,
6546,30,,44419,Some-college,10,Never-married,,,White,Female,,,40,United-States,<=50K
6547,,,,,10,,,,White,,,,,,<=50K
6548,,Private,,,,,Handlers-cleaners,,White,Male,0,,40,Mexico,<=50K
6549,,,,,,,Craft-repair,,White,Male,,0,40,United-States,
6550,,Private,,,13,,,,,,,0,50,,<=50K
6551,22,,335453,,,,,,,Female,,0,16,,<=50K
6552,,Private,243660,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0,,,United-States,
6553,28,,54243,HS-grad,,,,,White,Male,0,,60,,<=50K
6554,54,,,Bachelors,,Divorced,Exec-managerial,,Black,Female,0,,,United-States,
6555,34,,37380,,9,,Machine-op-inspct,Unmarried,,Female,,,,United-States,
6556,53,,,7th-8th,4,Married-civ-spouse,,,White,,,,35,,
6557,,State-gov,,Some-college,,,Protective-serv,,White,Male,,,60,United-States,
6558,42,Local-gov,176716,,,Divorced,Prof-specialty,Not-in-family,,Male,0,0,40,,<=50K
6559,,Federal-gov,221532,,13,,Protective-serv,,White,Male,,,,,
6560,22,,,,,,,,,Female,,,40,United-States,<=50K
6561,,State-gov,,HS-grad,,Married-civ-spouse,Prof-specialty,,,Male,,0,,United-States,>50K
6562,36,Private,,,9,,Sales,Husband,,,7688,,40,United-States,
6563,20,,,Preschool,1,Never-married,,Own-child,,,,,,,
6564,,Self-emp-inc,,HS-grad,9,Married-civ-spouse,,,White,Male,,0,60,,<=50K
6565,,Private,,9th,5,Married-civ-spouse,,,,,,,,United-States,
6566,,Private,,,,,Prof-specialty,,,,0,0,,United-States,
6567,39,Private,,,16,,,Unmarried,White,,0,,80,United-States,
6568,,,494638,,,,,Own-child,White,Male,0,0,,United-States,<=50K
6569,,Private,,,12,Married-civ-spouse,Transport-moving,,White,,0,,45,,
6570,,Private,,,9,,,Husband,White,,0,0,,United-States,
6571,,,217692,,9,,Craft-repair,Not-in-family,White,Female,,0,,United-States,
6572,,,34590,Some-college,10,,,Own-child,,Male,0,,,United-States,<=50K
6573,18,,276864,,10,,,Own-child,White,Female,,,20,United-States,
6574,,Private,,,9,Divorced,,,,Female,,,40,United-States,
6575,44,,171484,,6,,,,,Male,0,,,,
6576,33,Private,198211,,,Married-civ-spouse,Tech-support,,White,,,,,,
6577,61,,30475,,4,Married-civ-spouse,,,White,,0,,,United-States,>50K
6578,,Private,70995,,13,Married-civ-spouse,Transport-moving,,White,Male,15024,,,United-States,
6579,,Private,245790,HS-grad,,,Craft-repair,,White,Male,0,0,,United-States,<=50K
6580,60,Private,182687,,12,,Other-service,,White,Female,,,40,United-States,<=50K
6581,,Local-gov,,,11,Never-married,,,White,Male,0,,,United-States,>50K
6582,50,,,Some-college,,Never-married,,Not-in-family,White,,0,,38,United-States,<=50K
6583,30,Private,,HS-grad,,Never-married,Other-service,,White,Male,0,0,40,United-States,<=50K
6584,,,216563,11th,7,,,,White,,,,,,<=50K
6585,49,,173584,,13,Never-married,Prof-specialty,Not-in-family,White,Female,,,50,United-States,
6586,37,Federal-gov,408229,HS-grad,,Divorced,Tech-support,Unmarried,,,,,,United-States,<=50K
6587,,,106014,Some-college,,,Other-service,Not-in-family,White,Male,,,,,<=50K
6588,35,Private,,HS-grad,,,,,White,,,0,50,United-States,
6589,,,120130,,,,,Own-child,White,,,0,,,<=50K
6590,32,State-gov,,,4,Married-civ-spouse,,,White,,0,0,,United-States,
6591,24,Private,207940,,9,Married-civ-spouse,,,White,Female,,0,,,<=50K
6592,28,Private,302406,,15,,Prof-specialty,,White,,,0,,,
6593,69,,171050,,9,Widowed,,,White,Female,0,0,,,<=50K
6594,32,,,HS-grad,9,,,,,Male,0,0,90,United-States,
6595,,,372181,HS-grad,,Divorced,,Unmarried,White,,0,,,United-States,>50K
6596,47,Self-emp-not-inc,,,9,Married-civ-spouse,Sales,,White,,,0,,,>50K
6597,41,Private,,Bachelors,13,,,Husband,,,4386,,50,United-States,
6598,35,,338320,,,Married-civ-spouse,,,White,Male,0,,,,
6599,,Private,353696,Some-college,,,Other-service,,White,Male,0,0,,Canada,<=50K
6600,69,,,,,Married-civ-spouse,Exec-managerial,,,Male,6418,0,,United-States,>50K
6601,36,,47570,Masters,,,,,White,,,0,,United-States,
6602,31,Private,119432,,13,Married-civ-spouse,Sales,,,,,,40,,>50K
6603,35,,,,,Never-married,,Not-in-family,Black,Female,0,0,40,,<=50K
6604,37,Local-gov,,,13,Married-civ-spouse,Protective-serv,Husband,,,5178,0,,,>50K
6605,35,,,Bachelors,13,Never-married,Prof-specialty,,,Female,0,0,,United-States,<=50K
6606,18,Private,,,,Never-married,Transport-moving,,,,,0,,,
6607,,,188199,,5,Divorced,Handlers-cleaners,Unmarried,,,,0,,,<=50K
6608,53,State-gov,,,,Married-civ-spouse,Protective-serv,,White,,,0,,United-States,<=50K
6609,,Local-gov,,Some-college,,,Protective-serv,,White,,,,52,,<=50K
6610,,,,HS-grad,,Married-civ-spouse,Adm-clerical,,,,,,,United-States,
6611,46,,,,12,Never-married,,,White,Female,0,0,47,Cuba,<=50K
6612,24,,,Some-college,,Never-married,,Own-child,,,,,,,
6613,,Private,363219,,10,Never-married,Priv-house-serv,Not-in-family,,,,,,United-States,
6614,,,291547,,13,Married-civ-spouse,,Not-in-family,Other,,0,0,,,
6615,,,308945,,,Married-civ-spouse,Machine-op-inspct,Husband,White,,,0,,United-States,
6616,,,100316,Bachelors,,Married-civ-spouse,Craft-repair,Husband,,Male,,,35,United-States,
6617,33,Private,,Masters,14,,Tech-support,,White,Male,,,15,United-States,<=50K
6618,,,,Some-college,10,Married-civ-spouse,,,White,Male,,0,,,
6619,45,Self-emp-not-inc,,,9,,Exec-managerial,Husband,White,Male,0,,40,,
6620,,,,,,Widowed,,Not-in-family,White,Female,0,0,12,,<=50K
6621,,,,10th,6,Never-married,,,,,,0,,United-States,
6622,31,,,HS-grad,,,Adm-clerical,Husband,Amer-Indian-Eskimo,,,,,,>50K
6623,46,,216999,Bachelors,13,,,,,Male,,,55,,>50K
6624,34,,,,,Married-civ-spouse,,,White,Male,,,40,United-States,
6625,,Private,,Some-college,,Separated,Adm-clerical,,,Female,0,0,,,
6626,,Private,117849,Masters,,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0,,,>50K
6627,,,,,9,,Craft-repair,Not-in-family,White,,,,,United-States,
6628,,Self-emp-not-inc,,,13,,,Husband,White,Male,,,40,United-States,
6629,,,,HS-grad,9,Married-civ-spouse,,,,Female,,0,,,
6630,,,,Assoc-acdm,12,Married-spouse-absent,Farming-fishing,,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
6631,,,,,9,Divorced,Craft-repair,Own-child,,,,,,,<=50K
6632,,Private,149726,HS-grad,,Married-civ-spouse,Sales,Husband,White,Male,,,40,,>50K
6633,22,Private,51262,HS-grad,9,Never-married,Machine-op-inspct,Own-child,,,,,40,United-States,<=50K
6634,29,,,,8,,Other-service,Unmarried,Black,Female,0,,,,
6635,,Federal-gov,,,,Married-civ-spouse,,Wife,,,7688,,35,United-States,>50K
6636,,,154835,HS-grad,,,,,,,0,0,,Philippines,<=50K
6637,,,,,,Divorced,,,Asian-Pac-Islander,Male,10520,0,,United-States,>50K
6638,18,,212207,,,,,Own-child,,,0,0,11,,
6639,27,,204788,HS-grad,,Never-married,Adm-clerical,,White,,,,40,,
6640,,,158688,HS-grad,9,Married-civ-spouse,,Husband,,,,0,40,United-States,<=50K
6641,34,,97723,Bachelors,,Married-civ-spouse,,Husband,,Male,0,0,,,
6642,36,Private,193026,,,Married-civ-spouse,Sales,Husband,White,Male,,0,,United-States,>50K
6643,36,Self-emp-not-inc,257250,,,Never-married,,Own-child,White,Male,0,0,75,United-States,<=50K
6644,48,Private,355978,Masters,,,,Husband,White,Male,0,0,40,United-States,<=50K
6645,,Self-emp-not-inc,200574,,15,Married-civ-spouse,Prof-specialty,,White,Male,,,,United-States,>50K
6646,,,,,3,Never-married,Priv-house-serv,Not-in-family,White,,,0,40,Mexico,
6647,,State-gov,,,,,,,,Male,,,,United-States,
6648,,Self-emp-not-inc,115882,1st-4th,,,Craft-repair,,,Male,,0,20,,
6649,64,Private,103021,7th-8th,,Married-civ-spouse,,,,Male,0,0,,United-States,
6650,35,,297767,,,,,,,,0,,40,,
6651,,Private,259479,HS-grad,9,,,Unmarried,White,Male,0,0,,United-States,<=50K
6652,,,,,,,Sales,,White,Female,0,,20,United-States,
